file,shape,dtype,min,max,mean,std
000758.npy,"(256, 256)",float32,0.0,1.0,0.2965150475502014,0.2728223502635956
000759.npy,"(256, 256)",float32,0.0,1.0,0.25673502683639526,0.20456331968307495
000760.npy,"(256, 256)",float32,0.0,1.0,0.5778077840805054,0.1297505646944046
000761.npy,"(256, 256)",float32,0.0,1.0,0.486423522233963,0.15875746309757233
000762.npy,"(256, 256)",float32,0.0,1.0,0.4965611398220062,0.15792225301265717
000763.npy,"(256, 256)",float32,0.0,1.0,0.5079297423362732,0.16366831958293915
000764.npy,"(256, 256)",float32,0.0,1.0,0.30833718180656433,0.25618067383766174
000765.npy,"(256, 256)",float32,0.0,1.0,0.24845197796821594,0.2248571664094925
000766.npy,"(256, 256)",float32,0.0,1.0,0.25297561287879944,0.2266404926776886
000767.npy,"(256, 256)",float32,0.0,1.0,0.25121474266052246,0.22490337491035461
000768.npy,"(256, 256)",float32,0.0,1.0,0.3881440758705139,0.23314106464385986
000769.npy,"(256, 256)",float32,0.0,1.0,0.3855160176753998,0.12765741348266602
000770.npy,"(256, 256)",float32,0.0,1.0,0.3847525715827942,0.1256069540977478
000771.npy,"(256, 256)",float32,0.0,1.0,0.3916480541229248,0.12497346848249435
000772.npy,"(256, 256)",float32,0.0,1.0,0.5327160954475403,0.2214662730693817
000773.npy,"(256, 256)",float32,0.0,1.0,0.29127931594848633,0.22355791926383972
000774.npy,"(256, 256)",float32,0.0,1.0,0.2904750108718872,0.22293688356876373
000775.npy,"(256, 256)",float32,0.0,1.0,0.29033154249191284,0.22283567488193512
000776.npy,"(256, 256)",float32,0.0,1.0,0.6274914741516113,0.21733175218105316
000777.npy,"(256, 256)",float32,0.0,1.0,0.6085051894187927,0.14656053483486176
000778.npy,"(256, 256)",float32,0.0,1.0,0.6145426034927368,0.15388710796833038
000779.npy,"(256, 256)",float32,0.0,1.0,0.6268122792243958,0.16117288172245026
000780.npy,"(256, 256)",float32,0.0,1.0,0.36636680364608765,0.27494266629219055
000781.npy,"(256, 256)",float32,0.0,1.0,0.4794744849205017,0.12878677248954773
000782.npy,"(256, 256)",float32,0.0,1.0,0.5003049373626709,0.12525895237922668
000783.npy,"(256, 256)",float32,0.0,1.0,0.5010071992874146,0.12491828948259354
000784.npy,"(256, 256)",float32,0.0,1.0,0.4069646894931793,0.3117637634277344
000785.npy,"(256, 256)",float32,0.0,1.0,0.10973648726940155,0.12600338459014893
000786.npy,"(256, 256)",float32,0.0,1.0,0.1144704669713974,0.1262262910604477
000787.npy,"(256, 256)",float32,0.0,1.0,0.13158151507377625,0.15364351868629456
000788.npy,"(256, 256)",float32,0.0,1.0,0.6009741425514221,0.19326236844062805
000789.npy,"(256, 256)",float32,0.0,1.0,0.3120153844356537,0.2875087261199951
000790.npy,"(256, 256)",float32,0.0,1.0,0.26751381158828735,0.2937682569026947
000791.npy,"(256, 256)",float32,0.0,1.0,0.32931452989578247,0.2871672809123993
000792.npy,"(256, 256)",float32,0.0,1.0,0.6959601640701294,0.17486891150474548
000793.npy,"(256, 256)",float32,0.0,1.0,0.3627091646194458,0.11596625298261642
000794.npy,"(256, 256)",float32,0.0,1.0,0.359075665473938,0.11216933280229568
000795.npy,"(256, 256)",float32,0.0,1.0,0.3269202709197998,0.11244989931583405
000796.npy,"(256, 256)",float32,0.0,1.0,0.8702377080917358,0.058285485953092575
000797.npy,"(256, 256)",float32,0.0,1.0,0.09286069869995117,0.09877290576696396
000798.npy,"(256, 256)",float32,0.0,1.0,0.1034681648015976,0.10845091193914413
000799.npy,"(256, 256)",float32,0.0,1.0,0.11261866986751556,0.12387681752443314
000800.npy,"(256, 256)",float32,0.0,1.0,0.4985179305076599,0.14181186258792877
000801.npy,"(256, 256)",float32,0.0,1.0,0.6176051497459412,0.25509345531463623
000802.npy,"(256, 256)",float32,0.0,1.0,0.635432243347168,0.2068028599023819
000803.npy,"(256, 256)",float32,0.0,1.0,0.6023524403572083,0.24101485311985016
000804.npy,"(256, 256)",float32,0.0,1.0,0.3875155448913574,0.1871664673089981
000805.npy,"(256, 256)",float32,0.0,1.0,0.16752001643180847,0.18768133223056793
000806.npy,"(256, 256)",float32,0.0,1.0,0.25086095929145813,0.2591429054737091
000807.npy,"(256, 256)",float32,0.0,1.0,0.23271483182907104,0.2471773773431778
000808.npy,"(256, 256)",float32,0.0,1.0,0.12054936587810516,0.10599236935377121
000809.npy,"(256, 256)",float32,0.0,1.0,0.9058741331100464,0.16014450788497925
000810.npy,"(256, 256)",float32,0.0,1.0,0.9163703918457031,0.1344258040189743
000811.npy,"(256, 256)",float32,0.0,1.0,0.869176983833313,0.20022648572921753
000812.npy,"(256, 256)",float32,0.0,1.0,0.14609673619270325,0.15654197335243225
000813.npy,"(256, 256)",float32,0.0,1.0,0.2728770971298218,0.23023433983325958
000814.npy,"(256, 256)",float32,0.0,1.0,0.26938575506210327,0.22719059884548187
000815.npy,"(256, 256)",float32,0.0,1.0,0.2984545826911926,0.2215895801782608
000816.npy,"(256, 256)",float32,0.0,1.0,0.3691084384918213,0.09096253663301468
000817.npy,"(256, 256)",float32,0.0,1.0,0.31264635920524597,0.16834977269172668
000818.npy,"(256, 256)",float32,0.0,1.0,0.3549295961856842,0.1788719892501831
000819.npy,"(256, 256)",float32,0.0,1.0,0.3777294158935547,0.17389631271362305
000820.npy,"(256, 256)",float32,0.0,1.0,0.6102506518363953,0.23671124875545502
000821.npy,"(256, 256)",float32,0.0,1.0,0.04907997325062752,0.07275551557540894
000822.npy,"(256, 256)",float32,0.0,1.0,0.06879433989524841,0.08577930182218552
000823.npy,"(256, 256)",float32,0.0,1.0,0.055186446756124496,0.07934447377920151
000824.npy,"(256, 256)",float32,0.0,1.0,0.4126749634742737,0.1440873146057129
000825.npy,"(256, 256)",float32,0.0,1.0,0.18515601754188538,0.16878609359264374
000826.npy,"(256, 256)",float32,0.0,1.0,0.18864190578460693,0.17378264665603638
000827.npy,"(256, 256)",float32,0.0,1.0,0.14330622553825378,0.12062355875968933
000828.npy,"(256, 256)",float32,0.0,1.0,0.5891470909118652,0.25460371375083923
000829.npy,"(256, 256)",float32,0.0,1.0,0.33000659942626953,0.05078921467065811
000830.npy,"(256, 256)",float32,0.0,1.0,0.33071833848953247,0.048818014562129974
000831.npy,"(256, 256)",float32,0.0,1.0,0.3785681426525116,0.05835476517677307
000832.npy,"(256, 256)",float32,0.0,1.0,0.4945114552974701,0.20254959166049957
000833.npy,"(256, 256)",float32,0.0,1.0,0.3825531005859375,0.26541775465011597
000834.npy,"(256, 256)",float32,0.0,1.0,0.3180834650993347,0.2666877210140228
000835.npy,"(256, 256)",float32,0.0,1.0,0.34394896030426025,0.2625410258769989
000836.npy,"(256, 256)",float32,0.0,1.0,0.17747941613197327,0.10749045759439468
000837.npy,"(256, 256)",float32,0.0,1.0,0.19390198588371277,0.16148756444454193
000838.npy,"(256, 256)",float32,0.0,1.0,0.16191694140434265,0.11522434651851654
000839.npy,"(256, 256)",float32,0.0,1.0,0.16708576679229736,0.12453523278236389
000840.npy,"(256, 256)",float32,0.0,1.0,0.37900590896606445,0.24817414581775665
000841.npy,"(256, 256)",float32,0.0,1.0,0.5019441246986389,0.32358500361442566
000842.npy,"(256, 256)",float32,0.0,1.0,0.39288076758384705,0.2747339904308319
000843.npy,"(256, 256)",float32,0.0,1.0,0.5221714973449707,0.3266969323158264
000844.npy,"(256, 256)",float32,0.0,1.0,0.36274975538253784,0.1532161384820938
000845.npy,"(256, 256)",float32,0.0,1.0,0.1547481119632721,0.16656994819641113
000846.npy,"(256, 256)",float32,0.0,1.0,0.11185421049594879,0.1406088024377823
000847.npy,"(256, 256)",float32,0.0,1.0,0.15477299690246582,0.1665019392967224
000848.npy,"(256, 256)",float32,0.0,1.0,0.5550410747528076,0.3534485101699829
000849.npy,"(256, 256)",float32,0.0,1.0,0.3448185622692108,0.24934808909893036
000850.npy,"(256, 256)",float32,0.0,1.0,0.36134570837020874,0.24606487154960632
000851.npy,"(256, 256)",float32,0.0,1.0,0.3385952115058899,0.24939148128032684
000852.npy,"(256, 256)",float32,0.0,1.0,0.19583338499069214,0.20373621582984924
000853.npy,"(256, 256)",float32,0.0,1.0,0.4120914340019226,0.2451387494802475
000854.npy,"(256, 256)",float32,0.0,1.0,0.4006146788597107,0.2239215224981308
000855.npy,"(256, 256)",float32,0.0,1.0,0.3676847815513611,0.21699373424053192
000856.npy,"(256, 256)",float32,0.0,1.0,0.47458428144454956,0.22113661468029022
000857.npy,"(256, 256)",float32,0.0,1.0,0.6311129331588745,0.16285444796085358
000858.npy,"(256, 256)",float32,0.0,1.0,0.591605544090271,0.15575182437896729
000859.npy,"(256, 256)",float32,0.0,1.0,0.5702927112579346,0.1514161229133606
000860.npy,"(256, 256)",float32,0.0,1.0,0.23617182672023773,0.2489924430847168
000861.npy,"(256, 256)",float32,0.0,1.0,0.6878969073295593,0.22406530380249023
000862.npy,"(256, 256)",float32,0.0,1.0,0.6478911638259888,0.22267809510231018
000863.npy,"(256, 256)",float32,0.0,1.0,0.6497655510902405,0.22272369265556335
000864.npy,"(256, 256)",float32,0.0,1.0,0.5188687443733215,0.26835116744041443
000865.npy,"(256, 256)",float32,0.0,1.0,0.5306105613708496,0.15826888382434845
000866.npy,"(256, 256)",float32,0.0,1.0,0.528436541557312,0.16117455065250397
000867.npy,"(256, 256)",float32,0.0,1.0,0.5416850447654724,0.1667698472738266
000868.npy,"(256, 256)",float32,0.0,1.0,0.3127408027648926,0.24599596858024597
000869.npy,"(256, 256)",float32,0.0,1.0,0.48707115650177,0.1628125160932541
000870.npy,"(256, 256)",float32,0.0,1.0,0.48385629057884216,0.16147732734680176
000871.npy,"(256, 256)",float32,0.0,1.0,0.5222265720367432,0.1612495481967926
000872.npy,"(256, 256)",float32,0.0,1.0,0.46753358840942383,0.22482414543628693
000873.npy,"(256, 256)",float32,0.0,1.0,0.38838255405426025,0.1415577232837677
000874.npy,"(256, 256)",float32,0.0,1.0,0.37783944606781006,0.12273387610912323
000875.npy,"(256, 256)",float32,0.0,1.0,0.3751990795135498,0.11891937255859375
000876.npy,"(256, 256)",float32,0.0,1.0,0.3605167269706726,0.22151635587215424
000877.npy,"(256, 256)",float32,0.0,1.0,0.26309511065483093,0.11785802245140076
000878.npy,"(256, 256)",float32,0.0,1.0,0.267117440700531,0.11953955888748169
000879.npy,"(256, 256)",float32,0.0,1.0,0.2515750527381897,0.11414226144552231
000880.npy,"(256, 256)",float32,0.0,1.0,0.4870753884315491,0.22937947511672974
000881.npy,"(256, 256)",float32,0.0,1.0,0.37034469842910767,0.17058175802230835
000882.npy,"(256, 256)",float32,0.0,1.0,0.35857510566711426,0.168214350938797
000883.npy,"(256, 256)",float32,0.0,1.0,0.3565056324005127,0.17086565494537354
000884.npy,"(256, 256)",float32,0.0,1.0,0.10442392528057098,0.04190976917743683
000885.npy,"(256, 256)",float32,0.0,1.0,0.23286111652851105,0.1686459332704544
000886.npy,"(256, 256)",float32,0.0,1.0,0.16096845269203186,0.16758015751838684
000887.npy,"(256, 256)",float32,0.0,1.0,0.19636505842208862,0.15870676934719086
000888.npy,"(256, 256)",float32,0.0,1.0,0.5443218350410461,0.19256632030010223
000889.npy,"(256, 256)",float32,0.0,1.0,0.7692680358886719,0.300462543964386
000890.npy,"(256, 256)",float32,0.0,1.0,0.8186793327331543,0.26196718215942383
000891.npy,"(256, 256)",float32,0.0,1.0,0.7486163377761841,0.31803229451179504
000892.npy,"(256, 256)",float32,0.0,1.0,0.4355066120624542,0.1705617904663086
000893.npy,"(256, 256)",float32,0.0,1.0,0.568447470664978,0.06020721420645714
000894.npy,"(256, 256)",float32,0.0,1.0,0.5770054459571838,0.08289594948291779
000895.npy,"(256, 256)",float32,0.0,1.0,0.5755088329315186,0.09248507767915726
000896.npy,"(256, 256)",float32,0.0,1.0,0.5819498300552368,0.23841406404972076
000897.npy,"(256, 256)",float32,0.0,1.0,0.6566035151481628,0.25579598546028137
000898.npy,"(256, 256)",float32,0.0,1.0,0.7213340997695923,0.23107317090034485
000899.npy,"(256, 256)",float32,0.0,1.0,0.717786431312561,0.2273615300655365
000900.npy,"(256, 256)",float32,0.0,1.0,0.4574859142303467,0.12670841813087463
000901.npy,"(256, 256)",float32,0.0,1.0,0.16127905249595642,0.16953545808792114
000902.npy,"(256, 256)",float32,0.0,1.0,0.19076722860336304,0.1738666296005249
000903.npy,"(256, 256)",float32,0.0,1.0,0.15339812636375427,0.1685953289270401
000904.npy,"(256, 256)",float32,0.0,1.0,0.26555266976356506,0.23279348015785217
000905.npy,"(256, 256)",float32,0.0,1.0,0.6958212852478027,0.07174594700336456
000906.npy,"(256, 256)",float32,0.0,1.0,0.9000445604324341,0.0665319561958313
000907.npy,"(256, 256)",float32,0.0,1.0,0.7751145362854004,0.05681079998612404
000908.npy,"(256, 256)",float32,0.0,1.0,0.2731902599334717,0.19677138328552246
000909.npy,"(256, 256)",float32,0.0,1.0,0.23732756078243256,0.16143299639225006
000910.npy,"(256, 256)",float32,0.0,1.0,0.2152109444141388,0.13383904099464417
000911.npy,"(256, 256)",float32,0.0,1.0,0.23487864434719086,0.15465638041496277
000912.npy,"(256, 256)",float32,0.0,1.0,0.6665769219398499,0.18386781215667725
000913.npy,"(256, 256)",float32,0.0,1.0,0.33762696385383606,0.17793036997318268
000914.npy,"(256, 256)",float32,0.0,1.0,0.34208786487579346,0.17977263033390045
000915.npy,"(256, 256)",float32,0.0,1.0,0.3288954794406891,0.178389310836792
000916.npy,"(256, 256)",float32,0.0,1.0,0.414624959230423,0.1699228733778
000917.npy,"(256, 256)",float32,0.0,1.0,0.5575082898139954,0.11884834617376328
000918.npy,"(256, 256)",float32,0.0,1.0,0.5628554224967957,0.1191660538315773
000919.npy,"(256, 256)",float32,0.0,1.0,0.5505048036575317,0.11915827542543411
000920.npy,"(256, 256)",float32,0.0,1.0,0.11736465990543365,0.10958141833543777
000921.npy,"(256, 256)",float32,0.0,1.0,0.39724767208099365,0.23135162889957428
000922.npy,"(256, 256)",float32,0.0,1.0,0.3963003158569336,0.24567998945713043
000923.npy,"(256, 256)",float32,0.0,1.0,0.40240758657455444,0.23307743668556213
000924.npy,"(256, 256)",float32,0.0,1.0,0.6774960160255432,0.40437817573547363
000925.npy,"(256, 256)",float32,0.0,1.0,0.2041303515434265,0.1351149082183838
000926.npy,"(256, 256)",float32,0.0,1.0,0.1988682895898819,0.13157770037651062
000927.npy,"(256, 256)",float32,0.0,1.0,0.1951998770236969,0.12937967479228973
000928.npy,"(256, 256)",float32,0.0,1.0,0.7271607518196106,0.12553086876869202
000929.npy,"(256, 256)",float32,0.0,1.0,0.6315888166427612,0.1694084107875824
000930.npy,"(256, 256)",float32,0.0,1.0,0.501226544380188,0.20891013741493225
000931.npy,"(256, 256)",float32,0.0,1.0,0.5095484256744385,0.21431849896907806
000932.npy,"(256, 256)",float32,0.0,1.0,0.32918497920036316,0.34272634983062744
000933.npy,"(256, 256)",float32,0.0,1.0,0.15614745020866394,0.15016382932662964
000934.npy,"(256, 256)",float32,0.0,1.0,0.1417475938796997,0.13932786881923676
000935.npy,"(256, 256)",float32,0.0,1.0,0.15185841917991638,0.14390692114830017
000936.npy,"(256, 256)",float32,0.0,1.0,0.275400310754776,0.1394970566034317
000937.npy,"(256, 256)",float32,0.0,1.0,0.40509361028671265,0.10463490337133408
000938.npy,"(256, 256)",float32,0.0,1.0,0.5418946146965027,0.14165620505809784
000939.npy,"(256, 256)",float32,0.0,1.0,0.4137369990348816,0.10542430728673935
000940.npy,"(256, 256)",float32,0.0,1.0,0.43368297815322876,0.11695778369903564
000941.npy,"(256, 256)",float32,0.0,1.0,0.35330015420913696,0.32198765873908997
000942.npy,"(256, 256)",float32,0.0,1.0,0.4609971344470978,0.31536179780960083
000943.npy,"(256, 256)",float32,0.0,1.0,0.43206751346588135,0.32301002740859985
000944.npy,"(256, 256)",float32,0.0,1.0,0.3656617999076843,0.27058732509613037
000945.npy,"(256, 256)",float32,0.0,1.0,0.3729243278503418,0.38648921251296997
000946.npy,"(256, 256)",float32,0.0,1.0,0.40206238627433777,0.40276047587394714
000947.npy,"(256, 256)",float32,0.0,1.0,0.377572625875473,0.3858179450035095
000948.npy,"(256, 256)",float32,0.0,1.0,0.5274701714515686,0.14535018801689148
000949.npy,"(256, 256)",float32,0.0,1.0,0.18710845708847046,0.14278852939605713
000950.npy,"(256, 256)",float32,0.0,1.0,0.19371694326400757,0.14535172283649445
000951.npy,"(256, 256)",float32,0.0,1.0,0.20275059342384338,0.15239611268043518
000952.npy,"(256, 256)",float32,0.0,1.0,0.6289716958999634,0.12437597662210464
000953.npy,"(256, 256)",float32,0.0,1.0,0.448958158493042,0.16822990775108337
000954.npy,"(256, 256)",float32,0.0,1.0,0.5544722080230713,0.1385631114244461
000955.npy,"(256, 256)",float32,0.0,1.0,0.44554150104522705,0.16986902058124542
000956.npy,"(256, 256)",float32,0.0,1.0,0.4569283723831177,0.20305201411247253
000957.npy,"(256, 256)",float32,0.0,1.0,0.49912750720977783,0.2887106239795685
000958.npy,"(256, 256)",float32,0.0,1.0,0.49835848808288574,0.2892826199531555
000959.npy,"(256, 256)",float32,0.0,1.0,0.5006565451622009,0.28889915347099304
000960.npy,"(256, 256)",float32,0.0,1.0,0.3444966673851013,0.06427829712629318
000961.npy,"(256, 256)",float32,0.0,1.0,0.49212732911109924,0.23691187798976898
000962.npy,"(256, 256)",float32,0.0,1.0,0.4423118233680725,0.24639743566513062
000963.npy,"(256, 256)",float32,0.0,1.0,0.4845098853111267,0.24375253915786743
000964.npy,"(256, 256)",float32,0.0,1.0,0.4612538814544678,0.21821628510951996
000965.npy,"(256, 256)",float32,0.0,1.0,0.31022363901138306,0.17353196442127228
000966.npy,"(256, 256)",float32,0.0,1.0,0.3098453879356384,0.17423278093338013
000967.npy,"(256, 256)",float32,0.0,1.0,0.3117392659187317,0.17411638796329498
000968.npy,"(256, 256)",float32,0.0,1.0,0.2818616032600403,0.15410485863685608
000969.npy,"(256, 256)",float32,0.0,1.0,0.4270697236061096,0.2033771276473999
000970.npy,"(256, 256)",float32,0.0,1.0,0.4466351866722107,0.20841169357299805
000971.npy,"(256, 256)",float32,0.0,1.0,0.46949681639671326,0.21925199031829834
000972.npy,"(256, 256)",float32,0.0,1.0,0.4696584641933441,0.34699493646621704
000973.npy,"(256, 256)",float32,0.0,1.0,0.19159191846847534,0.1605577915906906
000974.npy,"(256, 256)",float32,0.0,1.0,0.21178674697875977,0.1792043149471283
000975.npy,"(256, 256)",float32,0.0,1.0,0.25266215205192566,0.17533400654792786
000976.npy,"(256, 256)",float32,0.0,1.0,0.2764848470687866,0.06236385554075241
000977.npy,"(256, 256)",float32,0.0,1.0,0.9574955701828003,0.17198166251182556
000978.npy,"(256, 256)",float32,0.0,1.0,0.9516786336898804,0.18708361685276031
000979.npy,"(256, 256)",float32,0.0,1.0,0.9576804637908936,0.15365663170814514
000980.npy,"(256, 256)",float32,0.0,1.0,0.1975668966770172,0.1363973319530487
000981.npy,"(256, 256)",float32,0.0,1.0,0.6764993667602539,0.10180238634347916
000982.npy,"(256, 256)",float32,0.0,1.0,0.6747245192527771,0.10109175741672516
000983.npy,"(256, 256)",float32,0.0,1.0,0.6950832605361938,0.10399220883846283
000984.npy,"(256, 256)",float32,0.0,1.0,0.49820074439048767,0.2897058129310608
000985.npy,"(256, 256)",float32,0.0,1.0,0.7679643630981445,0.3273966312408447
000986.npy,"(256, 256)",float32,0.0,1.0,0.7679511308670044,0.32740816473960876
000987.npy,"(256, 256)",float32,0.0,1.0,0.5227786898612976,0.415165513753891
000988.npy,"(256, 256)",float32,0.0,1.0,0.5707219243049622,0.1640857756137848
000989.npy,"(256, 256)",float32,0.0,1.0,0.5353323817253113,0.2257574498653412
000990.npy,"(256, 256)",float32,0.0,1.0,0.5332717895507812,0.2265230119228363
000991.npy,"(256, 256)",float32,0.0,1.0,0.43632346391677856,0.163815438747406
000992.npy,"(256, 256)",float32,0.0,1.0,0.19804659485816956,0.14170876145362854
000993.npy,"(256, 256)",float32,0.0,1.0,0.5063425302505493,0.1894204467535019
000994.npy,"(256, 256)",float32,0.0,1.0,0.4962475299835205,0.18626593053340912
000995.npy,"(256, 256)",float32,0.0,1.0,0.49121585488319397,0.1842896193265915
000996.npy,"(256, 256)",float32,0.0,1.0,0.49539250135421753,0.22884352505207062
000997.npy,"(256, 256)",float32,0.0,1.0,0.42322438955307007,0.28988730907440186
000998.npy,"(256, 256)",float32,0.0,1.0,0.3460988700389862,0.2605149745941162
000999.npy,"(256, 256)",float32,0.0,1.0,0.36487507820129395,0.2854381799697876
001000.npy,"(256, 256)",float32,0.0,1.0,0.2788839340209961,0.1424718052148819
001001.npy,"(256, 256)",float32,0.0,1.0,0.6131795644760132,0.17561475932598114
001002.npy,"(256, 256)",float32,0.0,1.0,0.6216477155685425,0.1201934888958931
001003.npy,"(256, 256)",float32,0.0,1.0,0.6206618547439575,0.17681504786014557
001004.npy,"(256, 256)",float32,0.0,1.0,0.41314148902893066,0.2116195261478424
001005.npy,"(256, 256)",float32,0.0,1.0,0.36247146129608154,0.213815376162529
001006.npy,"(256, 256)",float32,0.0,1.0,0.3581753373146057,0.21632318198680878
001007.npy,"(256, 256)",float32,0.0,1.0,0.3572932481765747,0.21522414684295654
001008.npy,"(256, 256)",float32,0.0,1.0,0.40672415494918823,0.22307813167572021
001009.npy,"(256, 256)",float32,0.0,1.0,0.5241605043411255,0.30818626284599304
001010.npy,"(256, 256)",float32,0.0,1.0,0.6902125477790833,0.29981520771980286
001011.npy,"(256, 256)",float32,0.0,1.0,0.5917714834213257,0.3157007396221161
001012.npy,"(256, 256)",float32,0.0,1.0,0.2470386028289795,0.18747363984584808
001013.npy,"(256, 256)",float32,0.0,1.0,0.8875605463981628,0.24339136481285095
001014.npy,"(256, 256)",float32,0.0,1.0,0.8813871145248413,0.23712800443172455
001015.npy,"(256, 256)",float32,0.0,1.0,0.7217460870742798,0.3228912055492401
001016.npy,"(256, 256)",float32,0.0,1.0,0.3567371666431427,0.19999469816684723
001017.npy,"(256, 256)",float32,0.0,1.0,0.3265388607978821,0.21055518090724945
001018.npy,"(256, 256)",float32,0.0,1.0,0.3470941483974457,0.18409693241119385
001019.npy,"(256, 256)",float32,0.0,1.0,0.3173364996910095,0.19076018035411835
001020.npy,"(256, 256)",float32,0.0,1.0,0.33213508129119873,0.16623643040657043
001021.npy,"(256, 256)",float32,0.0,1.0,0.22253230214118958,0.12530876696109772
001022.npy,"(256, 256)",float32,0.0,1.0,0.20200717449188232,0.12227233499288559
001023.npy,"(256, 256)",float32,0.0,1.0,0.1879286915063858,0.13090305030345917
001024.npy,"(256, 256)",float32,0.0,1.0,0.5013572573661804,0.3353540897369385
001025.npy,"(256, 256)",float32,0.0,1.0,0.4637888967990875,0.21831008791923523
001026.npy,"(256, 256)",float32,0.0,1.0,0.4678359627723694,0.20959895849227905
001027.npy,"(256, 256)",float32,0.0,1.0,0.5057171583175659,0.19460071623325348
001028.npy,"(256, 256)",float32,0.0,1.0,0.41875654458999634,0.24116337299346924
001029.npy,"(256, 256)",float32,0.0,1.0,0.7032933235168457,0.11766395717859268
001030.npy,"(256, 256)",float32,0.0,1.0,0.7030454277992249,0.11722677201032639
001031.npy,"(256, 256)",float32,0.0,1.0,0.6954870223999023,0.08597107231616974
001032.npy,"(256, 256)",float32,0.0,1.0,0.4217216968536377,0.2005060911178589
001033.npy,"(256, 256)",float32,0.0,1.0,0.3373951315879822,0.14578688144683838
001034.npy,"(256, 256)",float32,0.0,1.0,0.39424601197242737,0.16927914321422577
001035.npy,"(256, 256)",float32,0.0,1.0,0.33721432089805603,0.14573615789413452
001036.npy,"(256, 256)",float32,0.0,1.0,0.6523481607437134,0.13389179110527039
001037.npy,"(256, 256)",float32,0.0,1.0,0.6153461337089539,0.16443966329097748
001038.npy,"(256, 256)",float32,0.0,1.0,0.6240452527999878,0.1637083739042282
001039.npy,"(256, 256)",float32,0.0,1.0,0.6278825998306274,0.1570863127708435
001040.npy,"(256, 256)",float32,0.0,1.0,0.671676754951477,0.298149049282074
001041.npy,"(256, 256)",float32,0.0,1.0,0.3393123745918274,0.23351998627185822
001042.npy,"(256, 256)",float32,0.0,1.0,0.3405061364173889,0.23358555138111115
001043.npy,"(256, 256)",float32,0.0,1.0,0.36163341999053955,0.24639399349689484
001044.npy,"(256, 256)",float32,0.0,1.0,0.32654744386672974,0.2147267907857895
001045.npy,"(256, 256)",float32,0.0,1.0,0.584656298160553,0.16782356798648834
001046.npy,"(256, 256)",float32,0.0,1.0,0.556316614151001,0.17864680290222168
001047.npy,"(256, 256)",float32,0.0,1.0,0.5341507196426392,0.18715505301952362
001048.npy,"(256, 256)",float32,0.0,1.0,0.7298017740249634,0.13975289463996887
001049.npy,"(256, 256)",float32,0.0,1.0,0.7914420366287231,0.22399236261844635
001050.npy,"(256, 256)",float32,0.0,1.0,0.7965990900993347,0.21084845066070557
001051.npy,"(256, 256)",float32,0.0,1.0,0.7839727401733398,0.23753075301647186
001052.npy,"(256, 256)",float32,0.0,1.0,0.5580992102622986,0.30357250571250916
001053.npy,"(256, 256)",float32,0.0,1.0,0.34313565492630005,0.3584449291229248
001054.npy,"(256, 256)",float32,0.0,1.0,0.4480372667312622,0.37373659014701843
001055.npy,"(256, 256)",float32,0.0,1.0,0.34309524297714233,0.343980073928833
001056.npy,"(256, 256)",float32,0.0,1.0,0.40449273586273193,0.16359969973564148
001057.npy,"(256, 256)",float32,0.0,1.0,0.5301400423049927,0.17145971953868866
001058.npy,"(256, 256)",float32,0.0,1.0,0.5424273014068604,0.16697508096694946
001059.npy,"(256, 256)",float32,0.0,1.0,0.5414307117462158,0.16715148091316223
001060.npy,"(256, 256)",float32,0.0,1.0,0.3593750596046448,0.17846128344535828
001061.npy,"(256, 256)",float32,0.0,1.0,0.2842838764190674,0.2102702558040619
001062.npy,"(256, 256)",float32,0.0,1.0,0.2861323952674866,0.21170753240585327
001063.npy,"(256, 256)",float32,0.0,1.0,0.3352408707141876,0.22223255038261414
001064.npy,"(256, 256)",float32,0.0,1.0,0.5770156383514404,0.3060297966003418
001065.npy,"(256, 256)",float32,0.0,1.0,0.434793084859848,0.16269373893737793
001066.npy,"(256, 256)",float32,0.0,1.0,0.45290809869766235,0.1690337061882019
001067.npy,"(256, 256)",float32,0.0,1.0,0.4467748999595642,0.17059819400310516
001068.npy,"(256, 256)",float32,0.0,1.0,0.18142685294151306,0.09254488348960876
001069.npy,"(256, 256)",float32,0.0,1.0,0.32146984338760376,0.18818299472332
001070.npy,"(256, 256)",float32,0.0,1.0,0.3342720568180084,0.20189134776592255
001071.npy,"(256, 256)",float32,0.0,1.0,0.32659128308296204,0.19909143447875977
001072.npy,"(256, 256)",float32,0.0,1.0,0.4886614680290222,0.29888251423835754
001073.npy,"(256, 256)",float32,0.0,1.0,0.4339577555656433,0.3068642020225525
001074.npy,"(256, 256)",float32,0.0,1.0,0.4114031195640564,0.29723629355430603
001075.npy,"(256, 256)",float32,0.0,1.0,0.42918384075164795,0.305366575717926
001076.npy,"(256, 256)",float32,0.0,1.0,0.5320078134536743,0.1631193459033966
001077.npy,"(256, 256)",float32,0.0,1.0,0.23987703025341034,0.08099596202373505
001078.npy,"(256, 256)",float32,0.0,1.0,0.2494589388370514,0.12046312540769577
001079.npy,"(256, 256)",float32,0.0,1.0,0.2765740752220154,0.17165854573249817
001080.npy,"(256, 256)",float32,0.0,1.0,0.7997387051582336,0.1924438625574112
001081.npy,"(256, 256)",float32,0.0,1.0,0.5230867862701416,0.26161298155784607
001082.npy,"(256, 256)",float32,0.0,1.0,0.5616270303726196,0.27160102128982544
