L_shape,gamma_scale,ratio_mean,ratio_std,ratio_max,file,gt_shape,degraded_shape,scale_factor
13.587241860795517,0.0796225177614931,1.0818504063908936,0.33345269206502487,6.239972840094984,000719.npy,"(256, 256)","(128, 128)",2.0
18.301437690399194,0.05765072766228531,1.0550912001174877,0.2825398762060066,6.48995358361407,000720.npy,"(256, 256)","(128, 128)",2.0
23.606528882074883,0.04455866446900637,1.051875399734283,0.24521595748412756,4.106354481740986,000721.npy,"(256, 256)","(128, 128)",2.0
20.575130229095056,0.05138992532883873,1.0573544061043274,0.2651673930233416,4.1183274319184715,000722.npy,"(256, 256)","(128, 128)",2.0
17.544863811936505,0.060665582445417233,1.0643693820766513,0.2870933325974627,4.6446918711613865,000723.npy,"(256, 256)","(128, 128)",2.0
18.3303746720957,0.057383792613967505,1.0518664187198623,0.27729231029504603,8.502479153203533,000724.npy,"(256, 256)","(128, 128)",2.0
11.447763649756007,0.09353583850243204,1.07077617195759,0.370237146928212,7.919274234953771,000725.npy,"(256, 256)","(128, 128)",2.0
11.195131024369648,0.09592422223179325,1.0738842362956773,0.37608140098760295,6.873621877369058,000726.npy,"(256, 256)","(128, 128)",2.0
11.212772379647797,0.09548692940648665,1.0706732046664325,0.37336042573076544,8.348044373849566,000727.npy,"(256, 256)","(128, 128)",2.0
90.97243839137377,0.011063289068025403,1.0064543831469,0.10685092430522285,2.4175921856021905,000728.npy,"(256, 256)","(128, 128)",2.0
51.425340065848715,0.019587646470185897,1.007301380818931,0.14268396180792228,2.514735132629524,000729.npy,"(256, 256)","(128, 128)",2.0
58.436210584883376,0.017238313559843996,1.0073417213112943,0.1380462474842442,5.434095983290371,000730.npy,"(256, 256)","(128, 128)",2.0
66.80041618898493,0.015071186761559862,1.0067615481341188,0.1257923746603298,2.871430905793944,000731.npy,"(256, 256)","(128, 128)",2.0
20.871335279569863,0.04995489776882554,1.0426254201897944,0.2669631544460475,7.834362579309401,000732.npy,"(256, 256)","(128, 128)",2.0
73.36546375704111,0.013695804143672231,1.0047990225261185,0.12857250500033937,6.2491833546678235,000733.npy,"(256, 256)","(128, 128)",2.0
49.842285837099254,0.020151554569305057,1.0043995429052062,0.14940995776322039,5.320949363150245,000734.npy,"(256, 256)","(128, 128)",2.0
66.53536464474894,0.01511142074528125,1.0054438895875117,0.13194234330351964,6.049116848141775,000735.npy,"(256, 256)","(128, 128)",2.0
44.74855617237524,0.022649879170028735,1.0135493903375428,0.15780642120751764,3.9303496509511837,000736.npy,"(256, 256)","(128, 128)",2.0
114.01312175049405,0.008784180592063446,1.0015118513212566,0.09497937234093622,4.290822550395387,000737.npy,"(256, 256)","(128, 128)",2.0
98.15350916301239,0.010200229465974629,1.0011883163533697,0.10103545711470113,1.9285926992210565,000738.npy,"(256, 256)","(128, 128)",2.0
72.39922932443658,0.01380951333448799,0.9997981227624608,0.11764750220745138,1.8222215313185564,000739.npy,"(256, 256)","(128, 128)",2.0
65.69436687029804,0.01528189821859678,1.003934628047051,0.12621321550434608,3.9169434122683495,000740.npy,"(256, 256)","(128, 128)",2.0
59.8541051630901,0.016854350816185082,1.0088020862075553,0.1489780122259725,5.151816202702579,000741.npy,"(256, 256)","(128, 128)",2.0
46.25316775901249,0.021733748205294088,1.005254701771604,0.16332651725965217,6.46781427837795,000742.npy,"(256, 256)","(128, 128)",2.0
48.249161004934464,0.02090236178673539,1.0085214192315854,0.16304575844283428,6.158535888908116,000743.npy,"(256, 256)","(128, 128)",2.0
14.069506181935887,0.07575317698472304,1.0658097918878442,0.31292040934122217,4.920374335467533,000744.npy,"(256, 256)","(128, 128)",2.0
83.1769546977986,0.01204371364645203,1.0017594243641994,0.11032530861619881,2.343922213593986,000745.npy,"(256, 256)","(128, 128)",2.0
57.9979173298037,0.017282876238489533,1.0023708273011447,0.13188463363356395,2.4539214043728803,000746.npy,"(256, 256)","(128, 128)",2.0
90.19124467244482,0.011095961517393347,1.0007585800912555,0.10576669703924671,2.232668288962484,000747.npy,"(256, 256)","(128, 128)",2.0
34.63674427131137,0.029441455063905487,1.0197561500237995,0.1887119742472904,5.14512125977237,000748.npy,"(256, 256)","(128, 128)",2.0
34.172791932489396,0.030064519267507882,1.0273885614788654,0.18241081148775526,3.4780267060166614,000749.npy,"(256, 256)","(128, 128)",2.0
30.640675880327077,0.03356619023401045,1.0284907554977143,0.19379749991641912,4.015457232285838,000750.npy,"(256, 256)","(128, 128)",2.0
35.4382652300617,0.028960441446117213,1.0263078051471735,0.17879639512344458,3.5993446180026223,000751.npy,"(256, 256)","(128, 128)",2.0
45.311589343388164,0.022226833212100807,1.007133138910693,0.15415965589466912,4.253511946373922,000752.npy,"(256, 256)","(128, 128)",2.0
27.949545350239777,0.03637934671712044,1.0167862008822544,0.2024030937239789,4.366273331610825,000753.npy,"(256, 256)","(128, 128)",2.0
25.985928173584224,0.039221121437676025,1.0191972445668736,0.21196297376303766,5.4558001843597745,000754.npy,"(256, 256)","(128, 128)",2.0
24.576963399272685,0.04165297951801059,1.0237037530848012,0.2235394253803511,5.554326474898446,000755.npy,"(256, 256)","(128, 128)",2.0
51.49478178635499,0.019621243846759697,1.0103916702657512,0.14708733146690667,5.477656848697078,000756.npy,"(256, 256)","(128, 128)",2.0
71.87056633273659,0.013941740715502884,1.0020008008873644,0.11844027012353489,1.6309777682357023,000757.npy,"(256, 256)","(128, 128)",2.0
78.34528962479348,0.012802430032397585,1.003010088789343,0.11367312349097906,1.8861302666430138,000758.npy,"(256, 256)","(128, 128)",2.0
56.21653621395857,0.01785458319366397,1.0037228226917467,0.13439269268899517,2.589198341392488,000759.npy,"(256, 256)","(128, 128)",2.0
42.98572839479507,0.023537648081545414,1.0117829474855804,0.16023717411906604,5.047704432156548,000760.npy,"(256, 256)","(128, 128)",2.0
31.772279343371302,0.03213700634087258,1.0210659427218984,0.19231766331576788,5.75960743934797,000761.npy,"(256, 256)","(128, 128)",2.0
28.691149413541208,0.035575181557129555,1.0206928494694596,0.19940354665354143,4.726764624482778,000762.npy,"(256, 256)","(128, 128)",2.0
30.560333250551956,0.033387895202462894,1.0203452039217709,0.19490692268219614,5.8784163283148185,000763.npy,"(256, 256)","(128, 128)",2.0
12.43153416203717,0.08686040575942171,1.0798081015266612,0.34931943458815734,10.04206108568286,000764.npy,"(256, 256)","(128, 128)",2.0
55.96689002558299,0.018010289505335373,1.0079798920740164,0.14414507703058457,6.693240862775398,000765.npy,"(256, 256)","(128, 128)",2.0
46.231234251830465,0.021849565497399685,1.0101323808109974,0.1572218676194839,6.8854368991854145,000766.npy,"(256, 256)","(128, 128)",2.0
51.14363782227898,0.01968141354694991,1.0065790862757014,0.14789284390721805,6.279608902261611,000767.npy,"(256, 256)","(128, 128)",2.0
24.234118762781595,0.04280789724415383,1.0374116657997747,0.25340925207837406,8.378974285362903,000768.npy,"(256, 256)","(128, 128)",2.0
85.51911886944606,0.011749399769362253,1.0047983155207327,0.11251046172144505,2.642348299910257,000769.npy,"(256, 256)","(128, 128)",2.0
88.07521364294541,0.0113775537120516,1.0020804739230313,0.1108571954991986,2.590110641685114,000770.npy,"(256, 256)","(128, 128)",2.0
68.01764138511528,0.014719977216800921,1.0012181315294324,0.12279909295500913,2.1692691317971042,000771.npy,"(256, 256)","(128, 128)",2.0
71.83877519840712,0.014000650811404737,1.0057896062719012,0.12265962937683249,3.8199327581080675,000772.npy,"(256, 256)","(128, 128)",2.0
54.02367708753247,0.01853824983552964,1.0015044228826553,0.13737917010047965,2.451851892960396,000773.npy,"(256, 256)","(128, 128)",2.0
47.77823303676864,0.021007502798916382,1.0037013642471964,0.14629397395471277,2.6881368779374846,000774.npy,"(256, 256)","(128, 128)",2.0
47.77250373563111,0.02099387685935393,1.0029300606888651,0.145774665618914,2.5430827931878897,000775.npy,"(256, 256)","(128, 128)",2.0
25.77501852403246,0.04002585172376179,1.0316670696201367,0.2363801406162062,8.80443291855162,000776.npy,"(256, 256)","(128, 128)",2.0
48.34970594179082,0.02085505485065195,1.00833576942894,0.14600221117612264,2.9559969453706896,000777.npy,"(256, 256)","(128, 128)",2.0
48.925614560464645,0.020625991756335327,1.0091393225977834,0.1454560593109243,2.476648744448019,000778.npy,"(256, 256)","(128, 128)",2.0
51.079900932158445,0.019776994836318028,1.010206936974934,0.14225832268170607,2.3067308399137114,000779.npy,"(256, 256)","(128, 128)",2.0
16.4201879686437,0.06411629994573455,1.052801696962901,0.28199700687998,5.482764847591041,000780.npy,"(256, 256)","(128, 128)",2.0
79.93193774690704,0.012523880810512538,1.001058061295572,0.11215811495207152,1.7563065820028791,000781.npy,"(256, 256)","(128, 128)",2.0
104.90212721936864,0.009540097831739402,1.0007765564303497,0.0979308077280023,1.8470004396698605,000782.npy,"(256, 256)","(128, 128)",2.0
103.44995267122124,0.009677470308228537,1.001133845363391,0.0985260787047375,1.6655385593054823,000783.npy,"(256, 256)","(128, 128)",2.0
36.360475711488405,0.028097279598224025,1.0216304523901234,0.18856145136024946,7.0932797744783045,000784.npy,"(256, 256)","(128, 128)",2.0
42.62124830532352,0.023540623894347492,1.0033307762632164,0.1606167845085735,3.387731143887867,000785.npy,"(256, 256)","(128, 128)",2.0
39.69274554745888,0.024734948251518358,0.9817980070770811,0.16229484206994574,3.759828570730931,000786.npy,"(256, 256)","(128, 128)",2.0
38.826702838890746,0.025725708382930246,0.9988444347039933,0.16431378951310655,3.6475565311444287,000787.npy,"(256, 256)","(128, 128)",2.0
75.89437962956335,0.013220132155835151,1.0033337285879507,0.11543809558024094,1.9067969567278873,000788.npy,"(256, 256)","(128, 128)",2.0
73.54939710229212,0.013591480022516103,0.9996451613839071,0.11663131155913514,1.8112002295205758,000789.npy,"(256, 256)","(128, 128)",2.0
76.2996275986224,0.013102809850230261,0.9997395120681302,0.11514801441061126,2.0635088177482066,000790.npy,"(256, 256)","(128, 128)",2.0
88.9436368342768,0.011270471939077289,1.0024367631001978,0.10622986713862542,1.64492852705875,000791.npy,"(256, 256)","(128, 128)",2.0
51.221566466677345,0.01955932970087077,1.0018595063168085,0.14682783109580508,5.235022478047561,000792.npy,"(256, 256)","(128, 128)",2.0
41.70509479220844,0.024402854666915875,1.0177233670842127,0.16805577035705974,4.366417597792652,000793.npy,"(256, 256)","(128, 128)",2.0
41.38201127498643,0.024567312853308668,1.0166448174917384,0.1674920890939036,4.50291701365686,000794.npy,"(256, 256)","(128, 128)",2.0
43.2780157715177,0.023492662005745672,1.016715796799596,0.16264156531753177,5.207326099382483,000795.npy,"(256, 256)","(128, 128)",2.0
80.27130026680119,0.012468837882313708,1.0008898296292692,0.12514175077786432,11.783990658220445,000796.npy,"(256, 256)","(128, 128)",2.0
21.6810853297204,0.046507914058341135,1.008342053206197,0.22444226505949305,4.605500247389102,000797.npy,"(256, 256)","(128, 128)",2.0
22.778213302240644,0.0441736332796963,1.0061964411798783,0.21884114611414188,3.9075422400371376,000798.npy,"(256, 256)","(128, 128)",2.0
19.658170282544294,0.051150925410621634,1.005533601831722,0.23781593646005156,5.032874304545162,000799.npy,"(256, 256)","(128, 128)",2.0
37.10882047221147,0.027380334262807636,1.0160519086276691,0.17155321773466548,3.264894934000963,000800.npy,"(256, 256)","(128, 128)",2.0
73.42555979339407,0.013639645562813675,1.0014986108330777,0.11708322113028612,2.2610601188164825,000801.npy,"(256, 256)","(128, 128)",2.0
61.83581902164595,0.016208864737727313,1.0022884264684448,0.12744643968916186,1.921188501737259,000802.npy,"(256, 256)","(128, 128)",2.0
68.11563365584165,0.014713137194416562,1.0021946630630163,0.12165439612057918,2.000898785570422,000803.npy,"(256, 256)","(128, 128)",2.0
15.57357790240826,0.06798761516677468,1.0588104211987188,0.2977926576532766,5.693785414125656,000804.npy,"(256, 256)","(128, 128)",2.0
86.95645287763658,0.011498481575648497,0.999867171297251,0.10745362381390572,1.5688900025197228,000805.npy,"(256, 256)","(128, 128)",2.0
63.23933035311093,0.015801118821763452,0.9992521731182579,0.12552149888096092,1.709080380087103,000806.npy,"(256, 256)","(128, 128)",2.0
51.82210849209695,0.019316357612518594,1.0010143798680815,0.13832444365624313,1.864190173181235,000807.npy,"(256, 256)","(128, 128)",2.0
41.220260888901244,0.024459093572908475,1.008210218181335,0.16144414897045026,3.4425785942037064,000808.npy,"(256, 256)","(128, 128)",2.0
91.37278991844015,0.010988243997406655,1.0040265103475994,0.11451870447894666,4.694170312738824,000809.npy,"(256, 256)","(128, 128)",2.0
65.94201467852064,0.015191967833655385,1.0017889658825168,0.13207843875314773,6.590860560796117,000810.npy,"(256, 256)","(128, 128)",2.0
76.04995467910369,0.013229859715487388,1.0061302317737155,0.12521690111005374,8.371634069514222,000811.npy,"(256, 256)","(128, 128)",2.0
21.9214196844877,0.04622596082955358,1.0133386876633332,0.2265757501391467,4.04863832381342,000812.npy,"(256, 256)","(128, 128)",2.0
15.22823683466976,0.06888569572113433,1.049007688962431,0.3010637846335767,7.089304969724465,000813.npy,"(256, 256)","(128, 128)",2.0
14.65190923154107,0.0715969052654269,1.04903135720828,0.30530831628097316,6.219940044826254,000814.npy,"(256, 256)","(128, 128)",2.0
15.209973921946748,0.06895857505395415,1.0488581282652503,0.2980872281645117,5.531444611761306,000815.npy,"(256, 256)","(128, 128)",2.0
76.7467270180576,0.013059215138586397,1.0022520193111755,0.1156683914564907,2.3336489728537737,000816.npy,"(256, 256)","(128, 128)",2.0
14.186726762385385,0.07510477975841624,1.0654909889817838,0.3121071892913564,6.751459326126481,000817.npy,"(256, 256)","(128, 128)",2.0
14.481792559789206,0.07343653569783612,1.0634926762856176,0.3126307880308314,7.130619380730357,000818.npy,"(256, 256)","(128, 128)",2.0
15.141976232502957,0.07017535055771702,1.0625934902525143,0.3031321351281583,6.647203723159179,000819.npy,"(256, 256)","(128, 128)",2.0
25.200778386286128,0.041239969585096556,1.0392793341711986,0.25425066111088446,8.32392226778789,000820.npy,"(256, 256)","(128, 128)",2.0
37.50644565823436,0.026380125803124994,0.9894247548922938,0.16105121398979935,2.412453560832751,000821.npy,"(256, 256)","(128, 128)",2.0
30.974882726463967,0.03205055080510051,0.9927620525065636,0.17712065023094695,2.7530712241974338,000822.npy,"(256, 256)","(128, 128)",2.0
36.944396014567474,0.02667356811763554,0.9854388636594684,0.1609537514601316,2.722116792590086,000823.npy,"(256, 256)","(128, 128)",2.0
66.54348908010525,0.015067046746102417,1.0026138606187014,0.12383198798720571,2.4483390586376776,000824.npy,"(256, 256)","(128, 128)",2.0
45.23938019423806,0.022282106926770615,1.0080287067888412,0.15479867794159144,3.2550031732364886,000825.npy,"(256, 256)","(128, 128)",2.0
53.4824485447071,0.01888238317520439,1.0098760865693117,0.14227988739928463,3.1999526113210885,000826.npy,"(256, 256)","(128, 128)",2.0
37.17086804520545,0.027263312455663186,1.0134009897646625,0.1757830821603506,5.154961054955542,000827.npy,"(256, 256)","(128, 128)",2.0
56.558736985401566,0.017686151495160878,1.0003063906987708,0.1330535514975573,1.9393423509909908,000828.npy,"(256, 256)","(128, 128)",2.0
81.67576556233419,0.012277504355312,1.002774567415,0.11133395281268144,2.1622309873339187,000829.npy,"(256, 256)","(128, 128)",2.0
88.06535042500167,0.011366966739735305,1.0010359092041283,0.10700687061630702,2.3225107345699527,000830.npy,"(256, 256)","(128, 128)",2.0
97.49809308434297,0.010260688840869085,1.0003975957165332,0.10156773604109916,2.240408188981055,000831.npy,"(256, 256)","(128, 128)",2.0
35.18720953087085,0.028932306098495352,1.0180471168990486,0.21070005206254835,8.719030792592033,000832.npy,"(256, 256)","(128, 128)",2.0
26.37213992611611,0.03882961377152778,1.0240200076597756,0.22468749596792906,6.003844431736318,000833.npy,"(256, 256)","(128, 128)",2.0
18.65358592192167,0.05593241106133127,1.0433400355527849,0.28510636915987264,7.86240619322105,000834.npy,"(256, 256)","(128, 128)",2.0
24.338510561719396,0.04247366676789114,1.0337457872252687,0.24140802540740125,5.858678431654432,000835.npy,"(256, 256)","(128, 128)",2.0
16.697231620062926,0.06331119648623379,1.0571217118739595,0.28020290189672176,4.4356822948988865,000836.npy,"(256, 256)","(128, 128)",2.0
35.65486490428188,0.0285802667301387,1.0190255491914373,0.1799059689057186,3.7836502634420834,000837.npy,"(256, 256)","(128, 128)",2.0
35.79236950765717,0.02842569656378736,1.017423034923618,0.18032093927152573,4.217233119839884,000838.npy,"(256, 256)","(128, 128)",2.0
31.74916272340118,0.032101784979286695,1.019204795019009,0.18939811737204665,4.0094272601614085,000839.npy,"(256, 256)","(128, 128)",2.0
41.272956598445916,0.02454632181421142,1.013099274889434,0.16642789072379024,5.596602140605081,000840.npy,"(256, 256)","(128, 128)",2.0
83.7992369951598,0.011962772739164107,1.00247122788845,0.10961573967223838,1.7394978157002177,000841.npy,"(256, 256)","(128, 128)",2.0
90.99565526292102,0.01100620630725532,1.001516954887592,0.1049923419300851,1.6372284479447239,000842.npy,"(256, 256)","(128, 128)",2.0
69.98362583515743,0.01431671829366116,1.0019358562509362,0.12006201512242662,1.9444894093020038,000843.npy,"(256, 256)","(128, 128)",2.0
38.9906573547184,0.025952779830308925,1.011915945766022,0.16733474713594676,3.589516269522645,000844.npy,"(256, 256)","(128, 128)",2.0
52.726025417201136,0.01913016666460758,1.0086576537933931,0.13987452748721615,2.2409670848941605,000845.npy,"(256, 256)","(128, 128)",2.0
71.99032372061954,0.014008932863131984,1.008507611797297,0.12010625446206356,2.10236478095072,000846.npy,"(256, 256)","(128, 128)",2.0
64.79152504310919,0.015502116949425524,1.0044057985499113,0.1255516484492441,2.6623422258116856,000847.npy,"(256, 256)","(128, 128)",2.0
32.255241450638465,0.03142682148615984,1.0136797150621986,0.1940645864340042,7.113546215335611,000848.npy,"(256, 256)","(128, 128)",2.0
49.45158704785802,0.020290284558535123,1.003386773072209,0.14296909353737083,2.287538059984789,000849.npy,"(256, 256)","(128, 128)",2.0
51.132624253034066,0.01961257342707378,1.0028423476816042,0.14049726371643428,1.9445327959974843,000850.npy,"(256, 256)","(128, 128)",2.0
56.70690482212602,0.017675103507921782,1.0023004123449462,0.13347901910851265,2.1429826153810247,000851.npy,"(256, 256)","(128, 128)",2.0
10.802467020816971,0.0969517152476924,1.0473177065748351,0.3667515441636919,7.108893485149965,000852.npy,"(256, 256)","(128, 128)",2.0
12.802352366844229,0.08251857887308287,1.0564319235444346,0.33328499586065535,5.597215523088224,000853.npy,"(256, 256)","(128, 128)",2.0
14.70241176719364,0.07180106823117348,1.0556488704590783,0.3101684533338934,5.284780347592625,000854.npy,"(256, 256)","(128, 128)",2.0
12.008561380925695,0.08888993024589031,1.0674401835039773,0.3478307618033428,6.405960964671468,000855.npy,"(256, 256)","(128, 128)",2.0
29.939538291762755,0.034197210299748176,1.0238486872407742,0.2100943021782521,7.175469536195474,000856.npy,"(256, 256)","(128, 128)",2.0
83.05257165331255,0.012036444040541066,0.9996576311281237,0.10986541423569957,1.6821483991406072,000857.npy,"(256, 256)","(128, 128)",2.0
63.713617543834914,0.01570310848293085,1.0005018481308057,0.12592068296515527,2.523670687141795,000858.npy,"(256, 256)","(128, 128)",2.0
99.73346287058207,0.010064454204212184,1.0037628696884695,0.10097381542938198,2.0516732577825887,000859.npy,"(256, 256)","(128, 128)",2.0
44.36635211446325,0.022922453950041752,1.0169856632751213,0.15968962553946914,3.864881282365744,000860.npy,"(256, 256)","(128, 128)",2.0
62.72147825224331,0.01601496500308673,1.0044822791515422,0.12801500437993163,3.181880852987976,000861.npy,"(256, 256)","(128, 128)",2.0
83.16824445671197,0.012067395321000979,1.0036240840127917,0.11065305751447325,2.8473473884368716,000862.npy,"(256, 256)","(128, 128)",2.0
58.3946187038154,0.01719859858030416,1.0043056063368423,0.13205641692496017,2.8607021141197886,000863.npy,"(256, 256)","(128, 128)",2.0
16.657339061674463,0.06329559087285581,1.0543361182781867,0.2990780851261401,9.068855520597051,000864.npy,"(256, 256)","(128, 128)",2.0
28.402609997444653,0.03583611309119514,1.0178391439535361,0.202062426632104,6.468572586885764,000865.npy,"(256, 256)","(128, 128)",2.0
31.2025326204065,0.032681285376942024,1.0197388730508474,0.19367292230494815,5.322865436154606,000866.npy,"(256, 256)","(128, 128)",2.0
30.760373334032717,0.033125813307791754,1.0189623843411435,0.19563283538664628,6.212089232165069,000867.npy,"(256, 256)","(128, 128)",2.0
31.35998124341461,0.03275302758639528,1.0271343307743972,0.20733313577913523,5.278913257612641,000868.npy,"(256, 256)","(128, 128)",2.0
27.470630915634683,0.037059262978132466,1.0180413352777216,0.2030106165073373,4.090809218094193,000869.npy,"(256, 256)","(128, 128)",2.0
31.830844260057024,0.03197794304476054,1.0178849248147464,0.19012337216762465,3.485652851405555,000870.npy,"(256, 256)","(128, 128)",2.0
29.50006329901121,0.034499800118616634,1.0177462873024252,0.1966621761031805,4.065702390803076,000871.npy,"(256, 256)","(128, 128)",2.0
95.8588610704239,0.010475195084839973,1.0041402703232623,0.10301021196892518,1.99379747794492,000872.npy,"(256, 256)","(128, 128)",2.0
50.07933227982866,0.020230190749512645,1.0131144446291598,0.14978020549334434,4.709697225420676,000873.npy,"(256, 256)","(128, 128)",2.0
39.89037917392882,0.025369712801406145,1.012007463181767,0.16641399952078134,6.105105111837607,000874.npy,"(256, 256)","(128, 128)",2.0
49.197674627577356,0.020595565372927734,1.0132539239882976,0.14974314099724675,4.4422971363757915,000875.npy,"(256, 256)","(128, 128)",2.0
50.39038434018315,0.019974196918780933,1.0065074596238732,0.14319062924372278,2.6262627043558036,000876.npy,"(256, 256)","(128, 128)",2.0
64.30883305123324,0.015544699197093292,0.9996614654975118,0.12470345814115898,1.6955112515502377,000877.npy,"(256, 256)","(128, 128)",2.0
95.44758500930122,0.010495775576577049,1.0017964315838854,0.10246114930964227,1.5967650887300877,000878.npy,"(256, 256)","(128, 128)",2.0
83.61161551974982,0.011968978171531168,1.0007456010423421,0.10967127924977503,1.8787804162486872,000879.npy,"(256, 256)","(128, 128)",2.0
56.12090372871808,0.017940205818036948,1.0068205635874397,0.13701114005904363,2.9042551922408038,000880.npy,"(256, 256)","(128, 128)",2.0
70.04180764271864,0.0143157892959781,1.0027037601225885,0.11991232314893649,1.7487449435728593,000881.npy,"(256, 256)","(128, 128)",2.0
92.58464142220564,0.010804556846474578,1.0003360213566856,0.10405540544094079,1.5594733798185334,000882.npy,"(256, 256)","(128, 128)",2.0
86.56439731745613,0.011580058941898964,1.0024208232061025,0.10792327294057108,1.847763581736637,000883.npy,"(256, 256)","(128, 128)",2.0
34.649516954456786,0.029124355719354053,1.0091448572853887,0.1739044616763026,3.2159316682147243,000884.npy,"(256, 256)","(128, 128)",2.0
51.15186874182728,0.019824236285311648,1.014046732373231,0.14637213028395762,3.003969388317242,000885.npy,"(256, 256)","(128, 128)",2.0
26.446271345144503,0.038271546831923256,1.0121397123154479,0.2124843475634521,4.866388609311808,000886.npy,"(256, 256)","(128, 128)",2.0
41.42857797161905,0.024442443657919807,1.0126156828990363,0.1645684872400577,4.356931675270573,000887.npy,"(256, 256)","(128, 128)",2.0
53.63095653914836,0.01871729810371227,1.0038266011304768,0.13827679660065692,3.4217990071634,000888.npy,"(256, 256)","(128, 128)",2.0
72.16798289494311,0.013852090621967706,0.9996774390653672,0.11781024782371599,1.886479767940971,000889.npy,"(256, 256)","(128, 128)",2.0
83.75043169766897,0.01194249099347328,1.0001887762489108,0.1093313259322753,1.7215290613769445,000890.npy,"(256, 256)","(128, 128)",2.0
103.1456532934205,0.009701288575278095,1.0006457478850557,0.09854071239146371,1.8029981965564936,000891.npy,"(256, 256)","(128, 128)",2.0
30.319418628977683,0.03375537675831627,1.0234433989142546,0.21506000192217706,7.268998756222584,000892.npy,"(256, 256)","(128, 128)",2.0
80.55979263480278,0.012480673120217797,1.0054404385075026,0.1233652367401226,7.615032195667994,000893.npy,"(256, 256)","(128, 128)",2.0
55.86985506178568,0.01806138245574932,1.0090868200181933,0.15080319413689666,4.947761085000783,000894.npy,"(256, 256)","(128, 128)",2.0
46.3284846419149,0.021805919489263855,1.0102352061611932,0.16953128557602948,5.991368166677153,000895.npy,"(256, 256)","(128, 128)",2.0
40.225482968112175,0.025291062321771928,1.0173451966699003,0.17784694608077134,4.340203056207576,000896.npy,"(256, 256)","(128, 128)",2.0
56.863558563178785,0.01773684350845595,1.0085800395690223,0.1439273325248563,3.596292925047027,000897.npy,"(256, 256)","(128, 128)",2.0
67.62496745130198,0.014919480138046745,1.0089293587257575,0.1309572258092541,3.3561284022671085,000898.npy,"(256, 256)","(128, 128)",2.0
76.79025084313503,0.013117988040570164,1.0073335921926283,0.12322809797339698,3.098113357024825,000899.npy,"(256, 256)","(128, 128)",2.0
12.43306380771908,0.08545999813538144,1.062529609824751,0.3348408846121954,7.836793413575754,000900.npy,"(256, 256)","(128, 128)",2.0
23.101826909800888,0.04436635686907619,1.0249438970078537,0.24636884789867855,7.296334689219788,000901.npy,"(256, 256)","(128, 128)",2.0
25.417625069428333,0.040320584306295704,1.0248534944777004,0.22754688985642837,7.204256702960474,000902.npy,"(256, 256)","(128, 128)",2.0
25.224952912024857,0.04061755275864406,1.0245758557384816,0.23425415255238605,6.410809449990844,000903.npy,"(256, 256)","(128, 128)",2.0
23.376305480894356,0.04396371345012567,1.0277091956846416,0.25818295183067386,9.288397065584281,000904.npy,"(256, 256)","(128, 128)",2.0
45.84304779049891,0.021968041377812223,1.0070819707467031,0.14989392857452424,3.2496772737296222,000905.npy,"(256, 256)","(128, 128)",2.0
99.92282285287486,0.010012102996787862,1.000437594132771,0.1002507206260367,2.194067655678527,000906.npy,"(256, 256)","(128, 128)",2.0
82.0646586339845,0.012232082609657293,1.003821683744224,0.11111714131898806,1.9015018211093186,000907.npy,"(256, 256)","(128, 128)",2.0
38.33426672149334,0.026611318637066842,1.020125386443967,0.17318595264563763,3.8780950311539084,000908.npy,"(256, 256)","(128, 128)",2.0
54.6753685879863,0.01832111617780559,1.0017137799648395,0.13560098985589666,1.9153185991151254,000909.npy,"(256, 256)","(128, 128)",2.0
66.51489320005008,0.015059895422301966,1.0017073356183384,0.12271019747426348,1.855233226840077,000910.npy,"(256, 256)","(128, 128)",2.0
84.17533254478145,0.011906083748646573,1.0021985588483435,0.1095033831119909,1.7249076266436194,000911.npy,"(256, 256)","(128, 128)",2.0
66.5530563728166,0.015064131815676854,1.0025640139362817,0.12297111718442778,2.601840193215383,000912.npy,"(256, 256)","(128, 128)",2.0
17.99031172666704,0.05807620790028253,1.0448090840288058,0.27591006867277634,7.039146758654586,000913.npy,"(256, 256)","(128, 128)",2.0
19.469941083017755,0.05361537398588499,1.0438881726491436,0.26562915757332567,5.7188743615493545,000914.npy,"(256, 256)","(128, 128)",2.0
20.342016554954625,0.051412138648432436,1.045826575512035,0.260370531193461,4.723804311886721,000915.npy,"(256, 256)","(128, 128)",2.0
14.854882690154387,0.0716987171266111,1.0650760319503711,0.32644487961380925,6.265673155053309,000916.npy,"(256, 256)","(128, 128)",2.0
81.03745557306232,0.012403021564339794,1.0051093089919199,0.11595693130476727,3.701253198943396,000917.npy,"(256, 256)","(128, 128)",2.0
84.38286279469078,0.011887739288980905,1.0031214733611307,0.11344754395050786,3.581963929033345,000918.npy,"(256, 256)","(128, 128)",2.0
63.67719595689081,0.01578182015299251,1.0049420544385126,0.12903332499298387,3.2180266402880116,000919.npy,"(256, 256)","(128, 128)",2.0
12.348591166622844,0.08492087796182762,1.0486532034612812,0.3258450309672794,5.693917239963326,000920.npy,"(256, 256)","(128, 128)",2.0
51.47535553760131,0.019744300292319255,1.016344877388299,0.14921521697254064,4.465649543940858,000921.npy,"(256, 256)","(128, 128)",2.0
47.212736805980285,0.021508893413338614,1.0154937237118389,0.15577689133885683,4.233094944158839,000922.npy,"(256, 256)","(128, 128)",2.0
